,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassingClass,chanceCreationCrossingClass,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressureClass,defenceAggressionClass,defenceTeamWidthClass,defenceDefenderLineClass,home_team_goal,away_team_goal
145,10.0,6.0,-7.0,-16.0,1.0,-6.0,3.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
146,10.0,12.0,-5.0,-3.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
147,2.0,15.0,-8.0,-9.0,-16.0,-25.0,-24.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
148,-8.0,-15.0,19.0,2.0,4.0,-1.0,-13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,-2.0,-4.0,32.0,-19.0,6.0,20.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
150,1.0,4.0,7.0,22.0,24.0,17.0,-19.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
151,-3.0,5.0,-33.0,22.0,-25.0,-19.0,-15.0,-18.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,0.0,4.0,0.0
152,0.0,9.0,4.0,-2.0,-15.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
153,-7.0,0.0,8.0,-17.0,15.0,14.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-1.0,1.0,0.0,1.0,3.0
154,2.0,1.0,-10.0,-3.0,18.0,-4.0,10.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
155,15.0,19.0,-16.0,-3.0,0.0,3.0,-8.0,0.0,1.0,0.0,-1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
156,-2.0,-22.0,-8.0,-5.0,-10.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
157,-8.0,-19.0,18.0,27.0,-3.0,-5.0,-22.0,-5.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,0.0
158,-6.0,-16.0,19.0,-13.0,9.0,-13.0,-5.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
159,-10.0,0.0,-5.0,-7.0,10.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,2.0
160,-17.0,0.0,-13.0,17.0,-6.0,-9.0,1.0,5.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
161,3.0,-7.0,0.0,-11.0,18.0,22.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0
162,-7.0,-15.0,-13.0,-19.0,21.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
163,16.0,3.0,-5.0,15.0,-5.0,-1.0,-3.0,-3.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
164,15.0,2.0,-26.0,-5.0,18.0,-3.0,7.0,-1.0,1.0,-1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
165,7.0,12.0,-8.0,27.0,-20.0,-24.0,-25.0,-18.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,1.0,1.0,-1.0,0.0,4.0,2.0
166,2.0,-12.0,-23.0,3.0,-10.0,-28.0,1.0,-18.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0
167,12.0,5.0,-5.0,-13.0,-16.0,18.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,3.0,3.0
168,25.0,0.0,31.0,-18.0,23.0,11.0,-1.0,-5.0,1.0,-1.0,0.0,-1.0,1.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0
169,13.0,18.0,13.0,8.0,-2.0,0.0,8.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
170,15.0,18.0,-22.0,5.0,-7.0,-23.0,-12.0,-21.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,1.0
171,18.0,-12.0,-19.0,5.0,-3.0,-6.0,-8.0,-15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
172,15.0,13.0,-5.0,-31.0,-7.0,17.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0
173,-13.0,-16.0,6.0,14.0,19.0,-9.0,-14.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,1.0,1.0,2.0
174,12.0,14.0,1.0,8.0,-3.0,18.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
175,7.0,6.0,-2.0,22.0,-8.0,-5.0,-17.0,-5.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0
176,-17.0,-32.0,12.0,-10.0,-4.0,2.0,-15.0,3.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
177,6.0,9.0,3.0,-12.0,18.0,21.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
178,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
179,4.0,2.0,5.0,8.0,10.0,-15.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
180,-6.0,1.0,-17.0,-16.0,-3.0,-9.0,1.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
181,-7.0,-6.0,17.0,-12.0,8.0,20.0,17.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
182,6.0,-7.0,-2.0,6.0,2.0,-17.0,-7.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0
183,2.0,4.0,-23.0,-12.0,-15.0,-8.0,10.0,-22.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
184,3.0,-4.0,32.0,-14.0,11.0,25.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0
185,14.0,12.0,18.0,13.0,1.0,6.0,-4.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
186,8.0,-8.0,-14.0,9.0,-13.0,-1.0,3.0,-17.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0
187,-8.0,-5.0,-33.0,17.0,-30.0,-24.0,-5.0,-18.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-2.0,0.0,1.0,0.0,-1.0,-1.0,2.0,1.0
188,9.0,2.0,15.0,13.0,5.0,-25.0,-16.0,-18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0
189,28.0,-13.0,27.0,-3.0,-1.0,14.0,-10.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
191,-1.0,-4.0,1.0,-1.0,0.0,0.0,-3.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
192,-25.0,-20.0,-5.0,-8.0,-10.0,5.0,-10.0,-2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
193,-6.0,14.0,-15.0,0.0,-3.0,-1.0,3.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
194,-10.0,-6.0,7.0,16.0,-1.0,9.0,-3.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
196,-18.0,-15.0,-8.0,17.0,-3.0,-14.0,-15.0,-13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,1.0
197,2.0,-9.0,-2.0,2.0,-18.0,0.0,-7.0,-5.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0
198,13.0,6.0,13.0,-13.0,0.0,18.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
199,3.0,5.0,-3.0,19.0,24.0,13.0,-6.0,-15.0,0.0,-1.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
200,0.0,-1.0,-1.0,7.0,-15.0,-12.0,-5.0,-12.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
201,16.0,-7.0,-12.0,12.0,9.0,-15.0,7.0,13.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
202,-1.0,-8.0,5.0,6.0,-8.0,15.0,-8.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
203,12.0,15.0,14.0,-16.0,28.0,-5.0,-1.0,12.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
204,-21.0,7.0,-10.0,14.0,0.0,4.0,-6.0,0.0,2.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
205,2.0,-27.0,-3.0,3.0,0.0,-18.0,0.0,-13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
206,-8.0,-5.0,-28.0,-8.0,-18.0,-9.0,0.0,-13.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,1.0
207,-3.0,-5.0,-5.0,2.0,-6.0,3.0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
208,10.0,7.0,10.0,-9.0,6.0,-5.0,-2.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
209,-15.0,-13.0,-5.0,26.0,-3.0,-22.0,-15.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,2.0,3.0
210,-16.0,-15.0,7.0,-13.0,-16.0,-6.0,3.0,-5.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
211,-5.0,-2.0,-5.0,-31.0,13.0,22.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,2.0,0.0
212,-13.0,-24.0,-16.0,-7.0,3.0,-16.0,-7.0,-22.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,2.0
213,17.0,2.0,-19.0,-15.0,-15.0,-15.0,2.0,-18.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,2.0
214,-23.0,2.0,-22.0,2.0,-11.0,13.0,25.0,15.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,1.0
215,-2.0,12.0,23.0,-3.0,10.0,28.0,-1.0,18.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0
216,12.0,4.0,10.0,-15.0,2.0,-2.0,13.0,-15.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
217,-3.0,-3.0,-27.0,11.0,-31.0,-15.0,-11.0,-13.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
218,2.0,0.0,-13.0,-10.0,-33.0,-12.0,-5.0,-17.0,0.0,1.0,0.0,1.0,-1.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0
219,-32.0,-17.0,-6.0,-10.0,0.0,25.0,18.0,18.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,3.0,0.0
220,2.0,-13.0,18.0,14.0,13.0,-8.0,-26.0,-23.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,2.0,2.0
221,25.0,18.0,-15.0,8.0,0.0,-25.0,10.0,-18.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0
222,-13.0,-5.0,-10.0,-5.0,4.0,23.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,2.0,1.0
223,1.0,4.0,7.0,22.0,24.0,17.0,-19.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
224,1.0,-7.0,-8.0,-12.0,-11.0,0.0,-8.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
225,5.0,2.0,30.0,3.0,-2.0,15.0,-3.0,-2.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,4.0
226,11.0,-2.0,10.0,1.0,-5.0,8.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
227,7.0,-1.0,-17.0,0.0,2.0,6.0,4.0,3.0,1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
228,-3.0,-13.0,-3.0,22.0,-25.0,-24.0,-25.0,-18.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,1.0,1.0,-1.0,0.0,0.0,4.0
229,2.0,-12.0,-23.0,3.0,-10.0,-28.0,1.0,-18.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,2.0,1.0
230,-32.0,-12.0,-6.0,0.0,-5.0,15.0,18.0,18.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,3.0
231,10.0,28.0,-14.0,18.0,7.0,12.0,2.0,11.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0
232,10.0,8.0,15.0,-12.0,17.0,-14.0,-5.0,-11.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.0,0.0,0.0,0.0,1.0,4.0
233,10.0,3.0,-22.0,-15.0,-17.0,-18.0,-2.0,-21.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0
234,-14.0,-17.0,-20.0,5.0,-13.0,-5.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
235,-13.0,-16.0,6.0,14.0,19.0,-9.0,-14.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,1.0,3.0,0.0
236,6.0,18.0,1.0,-16.0,-11.0,14.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0
237,-22.0,-27.0,-3.0,0.0,-18.0,14.0,-13.0,10.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,-12.0,28.0,-4.0,3.0,18.0,-15.0,3.0,-5.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
239,2.0,-6.0,-3.0,3.0,0.0,-8.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240,7.0,-10.0,17.0,10.0,-23.0,-22.0,-25.0,-17.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,1.0,-1.0,0.0,4.0,1.0
241,-13.0,-13.0,7.0,9.0,13.0,22.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,2.0
242,-4.0,-1.0,3.0,-2.0,0.0,6.0,-5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
243,-6.0,-4.0,-21.0,-35.0,11.0,-10.0,11.0,-14.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
244,-3.0,7.0,0.0,11.0,-18.0,-22.0,-25.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
245,-15.0,-14.0,-21.0,4.0,-3.0,-15.0,16.0,5.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
246,-7.0,12.0,3.0,-18.0,10.0,28.0,5.0,18.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,2.0,1.0
247,-8.0,-1.0,4.0,-2.0,5.0,4.0,0.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
248,22.0,-8.0,-9.0,5.0,-5.0,-25.0,-18.0,-18.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,2.0
249,-8.0,-5.0,-33.0,17.0,-30.0,-24.0,-5.0,-18.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-2.0,0.0,1.0,0.0,-1.0,-1.0,4.0,0.0
250,-14.0,-12.0,4.0,5.0,15.0,25.0,18.0,13.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0
251,2.0,-12.0,-14.0,-28.0,6.0,6.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
252,10.0,16.0,-12.0,20.0,-14.0,12.0,2.0,7.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
253,-15.0,-23.0,-32.0,26.0,-16.0,-20.0,-7.0,-30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,2.0,1.0
254,-16.0,-26.0,-6.0,-13.0,-13.0,-17.0,4.0,-14.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
255,-17.0,-19.0,-2.0,-13.0,0.0,18.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,3.0,1.0
256,0.0,-5.0,37.0,-1.0,3.0,12.0,-8.0,-5.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,1.0
257,-1.0,-2.0,1.0,-1.0,5.0,-14.0,-4.0,-10.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
258,18.0,-12.0,22.0,5.0,-4.0,-23.0,-25.0,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0
259,-25.0,0.0,-31.0,18.0,-23.0,-11.0,1.0,5.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
260,-13.0,22.0,-27.0,-3.0,-1.0,23.0,25.0,15.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0
261,11.0,6.0,11.0,-15.0,23.0,0.0,1.0,-6.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
262,3.0,5.0,-15.0,18.0,-18.0,-11.0,-3.0,-8.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0
263,-3.0,-15.0,-7.0,-21.0,-6.0,-19.0,12.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
264,7.0,22.0,-17.0,-13.0,-16.0,18.0,25.0,15.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0
265,-7.0,-25.0,-1.0,6.0,7.0,-12.0,-20.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,1.0,2.0,1.0
266,12.0,-9.0,23.0,24.0,-13.0,-10.0,-27.0,-5.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,3.0,1.0
267,-12.0,-2.0,-1.0,6.0,-20.0,-4.0,0.0,-18.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
268,2.0,11.0,5.0,-18.0,18.0,-14.0,3.0,-22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
269,-12.0,28.0,10.0,3.0,18.0,-21.0,-2.0,-5.0,0.0,-1.0,0.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
270,-13.0,-10.0,-1.0,20.0,-18.0,-22.0,-15.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-1.0,0.0,1.0,2.0
271,5.0,-15.0,19.0,-4.0,3.0,1.0,-1.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
272,-19.0,-19.0,22.0,-16.0,8.0,5.0,10.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
273,16.0,16.0,20.0,-20.0,18.0,-7.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
274,10.0,7.0,10.0,-14.0,20.0,6.0,15.0,-4.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
275,4.0,12.0,5.0,8.0,10.0,-5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
276,8.0,-14.0,-40.0,19.0,-4.0,-34.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,2.0,1.0
277,-9.0,-16.0,23.0,-7.0,5.0,21.0,5.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
278,24.0,6.0,11.0,-21.0,22.0,2.0,13.0,3.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
279,12.0,4.0,2.0,10.0,-10.0,-18.0,-10.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,2.0
280,-10.0,-6.0,-18.0,4.0,0.0,-2.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
281,-7.0,-20.0,5.0,15.0,15.0,5.0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0
282,-12.0,-1.0,-18.0,-14.0,-19.0,-4.0,11.0,-17.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0,1.0,3.0
283,18.0,11.0,13.0,-3.0,10.0,-7.0,-10.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
284,-20.0,-10.0,11.0,-10.0,-7.0,3.0,-1.0,15.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
285,13.0,10.0,5.0,-11.0,2.0,-6.0,-4.0,-7.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
286,-18.0,-24.0,8.0,17.0,-13.0,15.0,-7.0,25.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
287,0.0,-10.0,4.0,6.0,-11.0,13.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
288,-8.0,22.0,-17.0,2.0,-6.0,13.0,15.0,10.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
